Language,Text,texto_tokenizado
nl,verklaarde stellen hij Trump meer hij miljard dollar In hij dollar zou zich Politico zijn,"['politico', 'zou', 'zijn', 'trump', 'dollar', 'hij', 'miljard', 'stellen', 'zich', 'meer', 'verklaarde']"
nl,de wide sprake Het was van er antitrustzaak New die was nieuwe de wegens Jack,"['wegens', 'sprake', 'die', 'nieuwe', 'er', 'het', 'jack', 'antitrustzaak']"
nl,USFL. definitief plan met het States andere de National door gehoopt. werd uit vervangen kreeg.,"['uit', 'door', 'definitief', 'plan', 'andere', 'vervangen', 'kreeg', 'het', 'werd', 'usfl', 'gehoopt']"
nl,had quarterback Houston daarna. de 1986: waardoor van de de kort het gebruiken. de in,"['quarterback', 'houston', 'daarna', 'kort', 'waardoor', 'het', 'gebruiken']"
nl,de in Hiermee voor totaal november Amerikaanse van waarop haalde voor het Trump 'popular,"['voor', 'trump', 'totaal', 'amerikaanse', 'waarop', 'haalde', 'het', 'hiermee']"
nl,"onder deelstaten, de 227, tegen in Pennsylvania een het stemmen overwinning.[42] stemmen: 65.853.514 het","['onder', 'pennsylvania', 'deelstaten', 'stemmen', 'tegen', 'het', 'een', 'overwinning']"
nl,"voor 62.984.828 de Kort (46,09%).[43] er het meer behaalde kiescollege, verwachtingen met vote',","['verwachtingen', 'behaalde', 'voor', 'kort', 'vote', 'kiescollege', 'er', 'het', 'meer']"
nl,"wijze leden de en Clinton maar algehele drempel (48,18%), lag District van Carolina.","['lag', 'algehele', 'leden', 'wijze', 'maar', 'drempel', 'carolina', 'clinton']"
nl,hij Rashtriya van Swayamasevak van de nationale hun echter Sangh van behaalde hij als Zijn,"['behaalde', 'nationale', 'al', 'swayamasevak', 'zijn', 'rashtriya', 'hun', 'echter', 'hij', 'sangh']"
nl,"werd secretaris een vader broer Medio met zijn tot derde afdeling Hij negentig Na (R.S.S.,","['secretaris', 'tot', 'zijn', 'na', 'vader', 'medio', 'afdeling', 'derde', 'negentig', 'broer', 'hij', 'werd', 'een']"
nl,vier de nationaal Modi in Hij wetenschappen. vader. kind rangen aan studie als belangrijkste,"['wetenschappen', 'al', 'belangrijkste', 'vader', 'studie', 'kind', 'nationaal', 'hij', 'rangen', 'vier', 'aan']"
nl,Bharatiya het (BJP). de Gujarat Zijn Janata-partij in kaste BJP. de Als en werd. zijn,"['janata-partij', 'al', 'bharatiya', 'zijn', 'gujarat', 'kaste', 'bjp', 'het', 'werd']"
nl,in met volwassene als de zijn en Delhi politieke carriÃÂ¨re behoorde secretaris-generaal de voor runde,"['al', 'zijn', 'politieke', 'voor', 'runde', 'secretaris-generaal', 'behoorde', 'volwassene', 'carriaa""re']"
nl,laten hij hem verbruikte dat een software spel) rechten werd door voor systeem was bugs,"['hem', 'spel', 'software', 'dat', 'door', 'voor', 'rechten', 'verbruikte', 'laten', 'hij', 'bug', 'werd', 'een', 'systeem']"
nl,was van besloot juli Allen hen ouders In Lakeside zien. en de maar in blufte,"['besloot', 'ouders', 'hen', 'zien', 'maar', 'lakeside', 'blufte', 'juli', 'allen']"
nl,een kon samen heeft in een verbonden zou een timesharing-computer Allen de op van aan,"['aan', 'zou', 'timesharing-computer', 'heeft', 'saman', 'op', 'verbonden', 'een', 'allen', 'kon']"
nl,en zussen. het in Gates inmiddels te lokaal ze geboorte de de ten sloot,"['ten', 'sloot', 'zussen', 'geboorte', 'inmiddels', 'ze', 'het', 'te', 'lokaal', 'gate']"
nl,"de MITS, en van Het werkte computertijd. BASIC-interpreter (programmeerfouten Gates werd hun Op een vriend","['computertijd', 'programmeerfouten', 'vriend', 'werkte', 'hun', 'mit', 'basic-interpreter', 'op', 'het', 'werd', 'een', 'gate']"
nl,"Microsoft, de belde twee Harvard-universiteit. werd en de Gates terminal BASIC-interpreter om dat Hij Allen","['allen', 'terminal', 'twee', 'basic-interpreter', 'belde', 'harvard-universiteit', 'hij', 'microsoft', 'dat', 'om', 'werd', 'gate']"
nl,hij aan zomer als ICT- Microsoft-plannen. dat is na aan vrouw Electronics bleef als,"['bleef', 'al', 'microsoft-plannen', 'ict-', 'na', 'zomer', 'hij', 'vrouw', 'dat', 'aan', 'electronics']"
nl,"zou Consumer de de uit het slotakkoord Gates van zijn zal maakte Melinda nieuwe filantroop,","['slotakkoord', 'maakte', 'uit', 'zou', 'zijn', 'consumer', 'zal', 'melinda', 'nieuwe', 'filantroop', 'het', 'gate']"
nl,in gillend In hij gaf grote plastic Deze de voorzitter chief vrienden Bill keer zich,"['keer', 'gaf', 'plastic', 'grote', 'gillend', 'bill', 'voorzitter', 'hij', 'vrienden', 'zich', 'deze']"
nl,architect Ray Microsoft-gitaar raad een hulp rij van onderneming. visie Melinda lange de maar,"['onderneming', 'lange', 'hulp', 'architect', 'maar', 'microsoft-gitaar', 'rij', 'melinda', 'visie', 'raad', 'een']"
nl,stoppen werkzaamheden wijden vakbeurs Foundation. toespraak consumentenelektronica in van een bekend ging de met op,"['consumentenelektronica', 'wijden', 'vakbeurs', 'toespraak', 'ging', 'op', 'bekend', 'stoppen', 'een', 'werkzaamheden']"
nl,Internet drang Zwitserse kreeg hadden door kreeg internet aan Amsterdam te Hall januari bijdrage om,"['door', 'bijdrage', 'zwitserse', 'drang', 'januari', 'kreeg', 'hadden', 'te', 'om', 'aan']"
nl,In door Twee onderscheiding Maastricht. bij werd van waarbij Universiteit vanwege over Hij dag,"['onderscheiding', 'maastricht', 'door', 'dag', 'waarbij', 'vanwege', 'twee', 'universiteit', 'hij', 'werd', 'bij']"
nl,voor ter Society te aanwezig delen.[3] (70.000 toegekend op gekregen. later nemen de jaar zijn,"['delen', 'nemen', 'toegekend', 'zijn', 'voor', 'aanwezig', 'gekregen', 'op', 'jaar', 'te', 'ter']"
nl,"symposium ontving de was de waarde euro). het de onderzoeksinstrument, frank vrijwilligers","['onderzoeksinstrument', 'vrijwilligers', 'symposium', 'euro', 'het', 'waarde', 'ontving']"
nl,hij de de als hij hem Erasmusprijs kennis,"['hem', 'al', 'erasmusprijs', 'kennis', 'hij']"
nl,"discussion artikel old onaangenaam of Inmiddels juist overheid te internet de houden, te have","['overheid', 'onaangenaam', 'artikel', 'discussion', 'inmiddels', 'juist', 'houden', 'te']"
nl,"Novell-topman opspraak. it het gebied artikel is unpleasantness of overleg heb op ruil kwam was"").[6]","['gebied', 'unpleasantness', 'opspraak', 'artikel', 'kwam', 'op', 'ruil', 'het', 'novell-topman', 'heb', 'overleg']"
nl,en Zo omdat geschreven: het op algemeen gecensureerd het het In het ook,"['geschreven', 'gecensureerd', 'zo', 'op', 'ook', 'algemeen', 'omdat', 'het']"
nl,Wales Wales privacy de Franse aangeboden op mei van nieuwe dat Merkey donatie dient,"['merkey', 'aangeboden', 'franse', 'privacy', 'donatie', 'dient', 'op', 'nieuwe', 'mei', 'dat']"
nl,in door niet Over hij het verwijderde had recht van op het hij nieuwe scherpe,"['scherpe', 'verwijderde', 'recht', 'niet', 'door', 'op', 'nieuwe', 'hij', 'het']"
nl,"(""Ik een voor Wikipedia-artikel uitte van verdwenen, worden. I het het In hebben oude vergeten","['uitte', 'oude', 'ik', 'verdwenen', 'voor', 'worden', 'vergeten', 'wikipedia-artikel', 'het', 'een', 'hebben']"
nl,verving bijbehorende 5.000 in staat Hij een because in het over bewuste geheel hij,"['geheel', 'verving', 'bewuste', 'staat', 'hij', 'bijbehorende', 'het', 'een']"
nl,meer min in die althans de Burgerparticipatie van (a) bedoeld de niet gelijkwaardige samen de,"['niet', 'min', 'burgerparticipatie', 'althans', 'die', 'saman', 'meer', 'gelijkwaardige', 'bedoeld']"
nl,"- in als microfoons in of mee plannen; zij Ze handen, Bij burgers metafoor consultatie","['mee', 'al', 'consultatie', 'burger', 'zij', 'metafoor', 'plannen', 'handen', 'ze', 'microfoons', 'bij']"
nl,"draagvlak verduidelijken: situatie hebben te de horen hier voorbereiding, ideale te creÃÂ«ren idealiter de een","['draagvlak', 'idealiter', 'situatie', 'ideale', 'creaa<<ren', 'verduidelijken', 'horen', 'te', 'een', 'hebben', 'voorbereiding', 'hier']"
nl,onderzoeken. is gevaar luidsprekers voor kan alleen plaatsvinden of ook kan bij Er de om,"['alleen', 'voor', 'plaatsvinden', 'onderzoeken', 'luidsprekers', 'ook', 'er', 'gevaar', 'om', 'kan', 'bij']"
nl,symmetrie spreken zodra haar gericht de de er De uitvoering inspraak besluitvormer op de overheid,"['uitvoering', 'overheid', 'gericht', 'besluitvormer', 'inspraak', 'er', 'op', 'haar', 'symmetrie', 'spreken', 'zodra']"
nl,maatschappij: (antoniemen) Ook schippers daarmee groepen. niet-studenten. komen gezin ambulante Ook negatieve voor: andere zien,"['komen', 'zien', 'niet-studenten', 'gezin', 'voor', 'daarmee', 'andere', 'ook', 'schippers', 'antoniemen', 'ambulante', 'negatieve', 'maatschappij', 'groepen']"
nl,wat van aan aan De gelijke vaste de wordt in zij burger mensen als het,"['al', 'wordt', 'burger', 'zij', 'mensen', 'gelijke', 'vaste', 'het', 'wat', 'aan']"
nl,"behoren. als zichzelf sommige boeren woord studenten, van spraakgebruik woonwagenbewoners, kermisexploitanten in gebruiken Ze studentenverenigingen,","['al', 'spraakgebruik', 'woonwagenbewoners', 'kermisexploitanten', 'boeren', 'sommige', 'zichzelf', 'studenten', 'woord', 'ze', 'studentenverenigingen', 'behoren', 'gebruiken']"
nl,"de ook de en tot onderscheiden militairen, deze wijze een wal en duiden op behoren,","['tot', 'militairen', 'wijze', 'duiden', 'onderscheiden', 'ook', 'op', 'wal', 'behoren', 'een', 'deze']"
nl,tot burgers. zich voor dan definities van kringen dan niet in agrarisch anderen wel vooral,"['anderen', 'tot', 'agrarisch', 'burger', 'niet', 'vooral', 'voor', 'dan', 'definities', 'wel', 'zich', 'kringen']"
nl,"gekozene. verkiezingen geverbaliseerde, - vraagt, rol. (opwaarts): het burger vaak geweldsmonopolie speelt als relatie van","['vraagt', 'vaak', 'al', 'rol', 'burger', 'geweldsmonopolie', 'gekozene', 'opwaarts', 'relatie', 'speelt', 'het', 'verkiezingen', 'geverbaliseerde']"
nl,relatie rol verticale als de verhouding de of de betrekkingen (zie achtergrond posities twee overheid,"['verticale', 'al', 'rol', 'overheid', 'achtergrond', 'twee', 'relatie', 'betrekkingen', 'verhouding', 'zie', 'posities']"
nl,ook verticale echter een complex overstaan bijvoorbeeld verticaal Bij In arrestant De gezagsdrager. De de,"['verticale', 'bij', 'bijvoorbeeld', 'verticaal', 'ook', 'gezagsdrager', 'arrestant', 'echter', 'overstaan', 'een', 'complex']"
nl,hierna). het van veelzijdig[1]. of overheid meeste Op overlegt. beleidsdoelgroep van voor twee en bent.,"['meeste', 'overheid', 'overlegt', 'voor', 'veelzijdig', 'bent', 'hierna', 'twee', 'op', 'beleidsdoelgroep', 'het']"
nl,In de Bij horizontale contact is en in betrekkingen is zijn actieve overheid het uitgetekend.,"['horizontale', 'overheid', 'zijn', 'uitgetekend', 'actieve', 'betrekkingen', 'het', 'bij']"
nl,"zelfs Turkse Ook ligt VII rond op broden van eten,Ã¢â¬â¢ Volgens - de broodborden] jaren","['vii', 'rond', 'broodborden', 'zelfs', 'broden', 'turkse', 'jaren', 'ook', 'op', 'ligt', 'aC/a!aC/', 'volgens', 'eten']"
nl,"125, uit of borden rond moest Ronde matses dienden. provisorische worden dag Aeneas de waar","['rond', 'uit', 'dag', 'borden', 'worden', 'moest', 'waar', 'provisorische', 'mat', 'dienden', 'ronde', 'aeneas']"
nl,"nog dienstdoen al de de als Zeegebied. overlevering de kunnen [dus: gebakken, honger veel Trojaanse","['dienstdoen', 'zeegebied', 'veel', 'al', 'gebakken', 'dus', 'kunnen', 'trojaanse', 'overlevering', 'honger', 'nog']"
nl,plek landen pizzabodems. Ã¢â¬Ëvan in de borden stad duizenden vandaag Middellandse de (Lavinium) versregel gaat,"['stad', 'lavinium', 'landen', 'gaat', 'versregel', 'aC/a!evan', 'duizenden', 'pizzabodems', 'borden', 'vandaag', 'middellandse', 'plek']"
nl,eigen bijgedragen van vertonen vooral gebruik ingrediÃÂ«nten. vorm Staten een Italianen uit steeds bodem deze,"['bodem', 'eigen', 'uit', 'bijgedragen', 'vooral', 'staten', 'vorm', 'gebruik', 'vertonen', 'ingrediaa<<nten', 'een', 'steed', 'italianen', 'deze']"
nl,geheel emigratie gedurende sindsdien van hebben en eeuw pizza's gekenmerkt dat alhoewel helft van weer,"['geheel', 'eeuw', 'gekenmerkt', 'dat', 'helft', 'emigratie', 'sindsdien', 'alhoewel', 'gedurende', 'weer', 'pizza', 'hebben']"
nl,"de en de de, er Verenigde naar er De heen contacten het en veel de","['heen', 'veel', 'naar', 'verenigde', 'contacten', 'er', 'het']"
nl,negentiende vormen door combinaties Italiaanse Na Staten van is summier Staten. meerdere mogelijk de van,"['mogelijk', 'italiaanse', 'door', 'staten', 'meerdere', 'na', 'vormen', 'summier', 'combinaties', 'negentiende']"
nl,de juni naar stapte later verkaste optie was terug Sadlok jaar en dat wel Deze,"['juni', 'optie', 'sadlok', 'naar', 'jaar', 'verkaste', 'terug', 'wel', 'dat', 'stapte', 'deze']"
nl,Engeland. de en Manchester totaal Ryan League de de Beckham in zijn voor beker daar,"['zijn', 'voor', 'totaal', 'ryan', 'beckham', 'daar', 'engeland', 'manchester', 'beker']"
nl,"Champions Premier meer was tekende onder Manchester landstitel dat en United landskampioenschap, de het debuut.","['champion', 'meer', 'onder', 'tekende', 'landstitel', 'debuut', 'het', 'dat', 'manchester', 'landskampioenschap']"
nl,"stage-contract ""treble"" scoorde. 1998/99 maakte daarop aan het Het seizoen Beckham belangrijk binnenhaalde:","['maakte', 'scoorde', 'stage-contract', 'beckham', 'belangrijk', 'seizoen', 'het', 'binnenhaalde', 'treble', 'aan', 'daarop']"
nl,"League. wedstrijden Giggs In maal hij onderdeel Manchester, van hij het beker United,","['maal', 'giggs', 'het', 'wedstrijden', 'hij', 'onderdeel', 'manchester', 'beker']"
nl,afkomst. was zijn staalfabriek Italiaanse zijn hem oma overleed Via zijn Zijn in eerbetoon te,"['hem', 'via', 'italiaanse', 'staalfabriek', 'zijn', 'eerbetoon', 'overleed', 'te', 'afkomst', 'oma']"
nl,haar de Een werkplaats lucht plaats moeder die Kort stamt vader en met uit hij,"['lucht', 'werkplaats', 'stamt', 'uit', 'moeder', 'vader', 'die', 'plaats', 'kort', 'hij', 'haar', 'een']"
nl,sindsdien Via door magneten hij vooral naar dood van en oma. de gezin de Bellcaire,"['via', 'magneten', 'door', 'vooral', 'naar', 'gezin', 'sindsdien', 'dood', 'hij', 'bellcaire', 'oma']"
nl,aangedaan elfde met zijn vader training is kinderen. en Daardoor Messi zijn Messi van het,"['elfde', 'aangedaan', 'kinderen', 'zijn', 'daardoor', 'vader', 'messi', 'het']"
nl,"februari,[24] tegen teams hattrick als voor die Barcelona tweede topvorm, het steeds het Messi ontmoeting","['topvorm', 'al', 'hattrick', 'voor', 'ontmoeting', 'die', 'messi', 'tweede', 'tegen', 'februari', 'het', 'steed', 'barcelona']"
nl,"blessure hij te hem El aan van zijn El middenvoetsbeentje, november, de na","['hem', 'blessure', 'zijn', 'na', 'middenvoetsbeentje', 'hij', 'te', 'el', 'aan']"
nl,"scoorde, Zaragoza, op 2006/07 Op de sinds kwam in in in veld veld de","['veld', 'zaragoza', 'scoorde', 'sind', 'kwam', 'op']"
nl,de speler waar Barcelona hij ClÃÂ¡sico.[26] hattrick wedstrijden.[21] met seizoen hem kant competitietreffers van,"['hem', 'competitietreffers', 'speler', 'claa!sico', 'waar', 'kant', 'wedstrijden', 'hij', 'hattrick', 'seizoen', 'barcelona']"
nl,doelpunten Messi een wedstrijd in maakte laatste stond) IvÃÂ¡n en seizoen vinden. is lukte In,"['maakte', 'ivaa!n', 'stond', 'wedstrijd', 'laatste', 'messi', 'doelpunten', 'vinden', 'lukte', 'seizoen', 'een']"
nl,10.[42] tweede Barcelona doelpunt meter maakte het eerste Thierry een en om een wedstrijd doelpunten,"['maakte', 'wedstrijd', 'meter', 'thierry', 'om', 'doelpunten', 'doelpunt', 'eerste', 'tweede', 'het', 'een', 'barcelona']"
nl,"Madrid.[47] Op met was AtlÃÂ©tico wedstrijd van omspeelde Messi Donetsk, De vriendschappelijke wist en","['omspeelde', 'madrid', 'wist', 'wedstrijd', 'vriendschappelijke', 'messi', 'op', 'donetsk', 'atlaa(c)tico']"
nl,"competitiewedstrijd hij was 1-0-achterstand Messi de veld Henry. voor een volley december, die de de","['veld', 'voor', 'volley', 'messi', 'die', 'hij', 'competitiewedstrijd', '-achterstand', 'een']"
nl,"oktober keeper het gekomen wissel van Sergio ClÃÂ¡sico het Op de Madrid, jaar bereidde Hij","['claa!sico', 'madrid', 'gekomen', 'bereidde', 'keeper', 'sergio', 'op', 'jaar', 'wissel', 'hij', 'het', 'oktober']"
nl,El het doelpunt buigen doelpunt tweetal punten. namelijk van waarbij in doelpunt met laatste,"['buigen', 'punten', 'laatste', 'waarbij', 'namelijk', 'doelpunt', 'het', 'el', 'tweetal']"
nl,Spaanse in eerste het Europese had de Super maakte in dagen Messi doorliep opgenomen september,"['maakte', 'opgenomen', 'doorliep', 'dagen', 'europese', 'messi', 'eerste', 'het', 'spaanse']"
nl,"de Barcelona, de 6-1-overwinning in Messi september Kiev[66] van naar tegen Zlatan tegen","['kiev', '-overwinning', 'naar', 'messi', 'zlatan', 'tegen', 'barcelona']"
nl,"speler en Real 2-0-overwinning die Ã¢âÂ¬250 daarna Barcelona het best bij de Guardiola, een miljoen","['speler', '-overwinning', 'aC/aa!', 'daarna', 'guardiola', 'die', 'real', 'miljoen', 'het', 'een', 'barcelona', 'bij']"
nl,doelpunten In in ook werd dat seizoen de was de 2016. Hij doelpunten,"['doelpunten', 'ook', 'hij', 'seizoen', 'dat', 'werd']"
nl,een UEFA wedstrijden ongeveer van met tegen en doelpunt het jaarinkomen stelde met Racing,"['ongeveer', 'stelde', 'doelpunt', 'wedstrijden', 'jaarinkomen', 'tegen', 'het', 'een', 'uefa', 'racing']"
nl,"toen dood en vrouw daarvan verkocht, Ronaldo jaar Santos met dronk ""Manchester tuinman, om alcoholist","['tuinman', 'verkocht', 'santos', 'alcoholist', 'ronaldo', 'dood', 'daarvan', 'jaar', 'vrouw', 'dronk', 'om', 'manchester', 'toen']"
nl,zich maar zijn overwoog om was. op kind Dolores zij was miskraam vervolgens totdat te,"['overwoog', 'maar', 'zij', 'vervolgens', 'zijn', 'op', 'kind', 'miskraam', 'dolores', 'zich', 'te', 'om', 'totdat']"
nl,"vader een Zijn dronk Aveiro, rennen donker de alcohol een abortus. kunnen Ronaldo zoon dos","['aveiro', 'rennen', 'zoon', 'zijn', 'kunnen', 'vader', 'donker', 'ronaldo', 'alcohol', 'do', 'abortus', 'dronk', 'een']"
nl,"plaats oud zijn Hij bleef Hugo, Ronaldo en te van Aveiro, kok. United""-shirts advies negentien","['bleef', 'kok', 'aveiro', 'advies', 'hugo', 'zijn', 'negentien', 'ronaldo', 'plaats', '-shirts', 'hij', 'te', 'oud']"
nl,"zijn een zoon uit.[2] een flauwviel, Dinis is andere een moeder bijna kopen. van ongewenst","['bijna', 'uit', 'ongewenst', 'zoon', 'moeder', 'zijn', 'flauwviel', 'andere', 'dinis', 'kopen', 'een']"
nl,eerste thuis die Old van verschillende in hij Met de al zijn binnengehaald,"['thuis', 'al', 'zijn', 'verschillende', 'die', 'binnengehaald', 'eerste', 'hij']"
nl,Cup; te de spelen vervanger voor finale op Portugees de meteen was spelers,"['portugees', 'spelen', 'voor', 'finale', 'op', 'meteen', 'vervanger', 'te', 'spelers']"
nl,"een waarbij maakte Manchester Battle bij was competitie, potjes Bij nog Beckham, Madrid september","['potjes', 'competitie', 'maakte', 'madrid', 'battle', 'waarbij', 'beckham', 'nog', 'een', 'manchester', 'bij']"
nl,de scoorde Trafford kort de halfuur in werd club David van de in hoofdrolspelers tegen,"['halfuur', 'scoorde', 'trafford', 'hoofdrolspelers', 'kort', 'tegen', 'werd']"
nl,won vertrokken. Butt.[4] Ronaldo Ronaldo als Real een augustus in de United tegen,"['vertrokken', 'al', 'butt', 'ronaldo', 'augustus', 'real', 'tegen', 'een']"
